B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
B,B,False,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,A,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,False,True
A,A,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,A,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
B,B,True,True
A,B,True,False
A,B,True,False
A,A,True,True
A,B,True,False
A,B,True,False
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
A,B,True,True
